image_path,label
./datasets/train/9\syn10486.png,9
./datasets/train/9\syn10501.png,9
./datasets/train/9\syn10520.png,9
./datasets/train/9\syn10529.png,9
./datasets/train/9\syn10531.png,9
./datasets/train/9\syn10691.png,9
./datasets/train/9\syn10741.png,9
./datasets/train/9\syn10766.png,9
./datasets/train/9\syn10782.png,9
./datasets/train/9\syn10818.png,9
./datasets/train/9\syn10829.png,9
./datasets/train/9\syn10849.png,9
./datasets/train/9\syn10890.png,9
./datasets/train/9\syn10918.png,9
./datasets/train/9\syn10920.png,9
./datasets/train/9\syn10927.png,9
./datasets/train/9\syn10928.png,9
./datasets/train/9\syn10931.png,9
./datasets/train/9\syn11047.png,9
./datasets/train/9\syn11110.png,9
./datasets/train/9\syn11115.png,9
./datasets/train/9\syn11124.png,9
./datasets/train/9\syn11235.png,9
./datasets/train/9\syn11245.png,9
./datasets/train/9\syn11270.png,9
./datasets/train/9\syn11322.png,9
./datasets/train/9\syn11343.png,9
./datasets/train/9\syn11433.png,9
./datasets/train/9\syn11474.png,9
./datasets/train/9\syn11563.png,9
./datasets/train/9\syn11612.png,9
./datasets/train/9\syn11622.png,9
./datasets/train/9\syn11643.png,9
./datasets/train/9\syn11658.png,9
./datasets/train/9\syn11731.png,9
./datasets/train/9\syn11773.png,9
./datasets/train/9\syn11777.png,9
./datasets/train/9\syn11921.png,9
./datasets/train/9\syn11939.png,9
./datasets/train/9\syn11996.png,9
./datasets/train/9\syn12035.png,9
./datasets/train/9\syn12044.png,9
./datasets/train/9\syn12049.png,9
./datasets/train/9\syn12053.png,9
./datasets/train/9\syn12064.png,9
./datasets/train/9\syn12076.png,9
./datasets/train/9\syn12094.png,9
./datasets/train/9\syn12097.png,9
./datasets/train/9\syn12196.png,9
./datasets/train/9\syn12212.png,9
./datasets/train/9\syn12219.png,9
./datasets/train/9\syn12269.png,9
./datasets/train/9\syn12272.png,9
./datasets/train/9\syn12342.png,9
./datasets/train/9\syn12378.png,9
./datasets/train/9\syn12407.png,9
./datasets/train/9\syn12551.png,9
./datasets/train/9\syn12602.png,9
./datasets/train/9\syn12629.png,9
./datasets/train/9\syn12690.png,9
./datasets/train/9\syn12733.png,9
./datasets/train/9\syn12758.png,9
./datasets/train/9\syn12765.png,9
./datasets/train/9\syn12832.png,9
./datasets/train/9\syn12844.png,9
./datasets/train/9\syn12861.png,9
./datasets/train/9\syn12881.png,9
./datasets/train/9\syn12955.png,9
./datasets/train/9\syn12960.png,9
./datasets/train/9\syn12997.png,9
./datasets/train/9\syn13034.png,9
./datasets/train/9\syn13040.png,9
./datasets/train/9\syn13074.png,9
./datasets/train/9\syn13175.png,9
./datasets/train/9\syn13205.png,9
./datasets/train/9\syn13232.png,9
./datasets/train/9\syn13248.png,9
./datasets/train/9\syn13326.png,9
./datasets/train/9\syn13382.png,9
./datasets/train/9\syn13386.png,9
./datasets/train/9\syn13393.png,9
./datasets/train/9\syn13403.png,9
./datasets/train/9\syn13462.png,9
./datasets/train/9\syn13471.png,9
./datasets/train/9\syn13478.png,9
./datasets/train/9\syn13497.png,9
./datasets/train/9\syn13512.png,9
./datasets/train/9\syn13529.png,9
./datasets/train/9\syn13671.png,9
./datasets/train/9\syn13736.png,9
./datasets/train/9\syn13752.png,9
./datasets/train/9\syn13840.png,9
./datasets/train/9\syn13865.png,9
./datasets/train/9\syn13869.png,9
./datasets/train/9\syn13872.png,9
./datasets/train/9\syn13888.png,9
./datasets/train/9\syn13890.png,9
./datasets/train/9\syn13901.png,9
./datasets/train/9\syn13911.png,9
./datasets/train/9\syn13927.png,9
./datasets/train/9\syn14019.png,9
./datasets/train/9\syn14021.png,9
./datasets/train/9\syn14142.png,9
./datasets/train/9\syn14148.png,9
./datasets/train/9\syn14164.png,9
./datasets/train/9\syn14197.png,9
./datasets/train/9\syn14319.png,9
./datasets/train/9\syn14339.png,9
./datasets/train/9\syn14365.png,9
./datasets/train/9\syn14372.png,9
./datasets/train/9\syn14385.png,9
./datasets/train/9\syn14397.png,9
./datasets/train/9\syn14402.png,9
./datasets/train/9\syn14404.png,9
./datasets/train/9\syn14435.png,9
./datasets/train/9\syn14475.png,9
./datasets/train/9\syn14504.png,9
./datasets/train/9\syn14512.png,9
./datasets/train/9\syn14557.png,9
./datasets/train/9\syn14566.png,9
./datasets/train/9\syn14590.png,9
./datasets/train/9\syn14610.png,9
./datasets/train/9\syn14654.png,9
./datasets/train/9\syn14727.png,9
./datasets/train/9\syn14731.png,9
./datasets/train/9\syn14774.png,9
./datasets/train/9\syn14893.png,9
./datasets/train/9\syn14896.png,9
./datasets/train/9\syn14902.png,9
./datasets/train/9\syn14910.png,9
./datasets/train/9\syn14923.png,9
./datasets/train/9\syn14947.png,9
./datasets/train/9\syn14961.png,9
./datasets/train/9\syn14986.png,9
./datasets/train/9\syn15019.png,9
./datasets/train/9\syn15081.png,9
./datasets/train/9\syn15089.png,9
./datasets/train/9\syn15105.png,9
./datasets/train/9\syn15130.png,9
./datasets/train/9\syn15182.png,9
./datasets/train/9\syn15200.png,9
./datasets/train/9\syn15307.png,9
./datasets/train/9\syn15314.png,9
./datasets/train/9\syn15327.png,9
./datasets/train/9\syn15335.png,9
./datasets/train/9\syn15376.png,9
./datasets/train/9\syn15403.png,9
./datasets/train/9\syn15448.png,9
./datasets/train/9\syn15511.png,9
./datasets/train/9\syn15585.png,9
./datasets/train/9\syn15619.png,9
./datasets/train/9\syn15641.png,9
./datasets/train/9\syn15678.png,9
./datasets/train/9\syn15689.png,9
./datasets/train/9\syn15705.png,9
./datasets/train/9\syn15817.png,9
./datasets/train/9\syn15838.png,9
./datasets/train/9\syn15883.png,9
./datasets/train/9\syn15962.png,9
./datasets/train/9\syn16009.png,9
./datasets/train/9\syn16010.png,9
./datasets/train/9\syn16014.png,9
./datasets/train/9\syn16061.png,9
./datasets/train/9\syn16067.png,9
./datasets/train/9\syn16082.png,9
./datasets/train/9\syn16083.png,9
./datasets/train/9\syn16096.png,9
./datasets/train/9\syn16102.png,9
./datasets/train/9\syn16135.png,9
./datasets/train/9\syn16222.png,9
./datasets/train/9\syn16232.png,9
./datasets/train/9\syn16311.png,9
./datasets/train/9\syn16348.png,9
./datasets/train/9\syn16359.png,9
./datasets/train/9\syn16443.png,9
./datasets/train/9\syn16463.png,9
./datasets/train/9\syn16467.png,9
./datasets/train/9\syn16517.png,9
./datasets/train/9\syn16665.png,9
./datasets/train/9\syn16711.png,9
./datasets/train/9\syn16719.png,9
./datasets/train/9\syn16722.png,9
./datasets/train/9\syn16812.png,9
./datasets/train/9\syn16824.png,9
./datasets/train/9\syn16903.png,9
./datasets/train/9\syn16908.png,9
./datasets/train/9\syn16930.png,9
./datasets/train/9\syn16931.png,9
./datasets/train/10\syn00036.png,10
./datasets/train/10\syn00132.png,10
./datasets/train/10\syn00164.png,10
./datasets/train/10\syn00212.png,10
./datasets/train/10\syn00213.png,10
./datasets/train/10\syn00227.png,10
./datasets/train/10\syn00228.png,10
./datasets/train/10\syn00242.png,10
./datasets/train/10\syn00255.png,10
./datasets/train/10\syn00321.png,10
./datasets/train/10\syn00351.png,10
./datasets/train/10\syn00386.png,10
./datasets/train/10\syn00440.png,10
./datasets/train/10\syn00485.png,10
./datasets/train/10\syn00537.png,10
./datasets/train/10\syn00538.png,10
./datasets/train/10\syn00539.png,10
./datasets/train/10\syn00542.png,10
./datasets/train/10\syn00550.png,10
./datasets/train/10\syn00551.png,10
./datasets/train/10\syn00587.png,10
./datasets/train/10\syn00613.png,10
./datasets/train/10\syn00639.png,10
./datasets/train/10\syn00640.png,10
./datasets/train/10\syn00796.png,10
./datasets/train/10\syn00808.png,10
./datasets/train/10\syn00877.png,10
./datasets/train/10\syn00897.png,10
./datasets/train/10\syn00904.png,10
./datasets/train/10\syn00932.png,10
./datasets/train/10\syn00974.png,10
./datasets/train/10\syn01028.png,10
./datasets/train/10\syn01181.png,10
./datasets/train/10\syn01184.png,10
./datasets/train/10\syn01199.png,10
./datasets/train/10\syn01238.png,10
./datasets/train/10\syn01309.png,10
./datasets/train/10\syn01330.png,10
./datasets/train/10\syn01370.png,10
./datasets/train/10\syn01390.png,10
./datasets/train/10\syn01392.png,10
./datasets/train/10\syn01411.png,10
./datasets/train/10\syn01420.png,10
./datasets/train/10\syn01438.png,10
./datasets/train/10\syn01446.png,10
./datasets/train/10\syn01473.png,10
./datasets/train/10\syn01477.png,10
./datasets/train/10\syn01499.png,10
./datasets/train/10\syn01501.png,10
./datasets/train/10\syn01577.png,10
./datasets/train/10\syn01635.png,10
./datasets/train/10\syn01662.png,10
./datasets/train/10\syn01720.png,10
./datasets/train/10\syn01728.png,10
./datasets/train/10\syn01736.png,10
./datasets/train/10\syn01738.png,10
./datasets/train/10\syn01848.png,10
./datasets/train/10\syn01851.png,10
./datasets/train/10\syn01920.png,10
./datasets/train/10\syn01936.png,10
./datasets/train/10\syn01967.png,10
./datasets/train/10\syn01982.png,10
./datasets/train/10\syn02005.png,10
./datasets/train/10\syn02008.png,10
./datasets/train/10\syn02058.png,10
./datasets/train/10\syn02063.png,10
./datasets/train/10\syn02102.png,10
./datasets/train/10\syn02104.png,10
./datasets/train/10\syn02163.png,10
./datasets/train/10\syn02206.png,10
./datasets/train/10\syn02326.png,10
./datasets/train/10\syn02428.png,10
./datasets/train/10\syn02461.png,10
./datasets/train/10\syn02498.png,10
./datasets/train/10\syn02522.png,10
./datasets/train/10\syn02660.png,10
./datasets/train/10\syn02705.png,10
./datasets/train/10\syn02726.png,10
./datasets/train/10\syn02728.png,10
./datasets/train/10\syn02768.png,10
./datasets/train/10\syn02792.png,10
./datasets/train/10\syn02821.png,10
./datasets/train/10\syn02887.png,10
./datasets/train/10\syn02903.png,10
./datasets/train/10\syn02926.png,10
./datasets/train/10\syn02928.png,10
./datasets/train/10\syn02988.png,10
./datasets/train/10\syn03077.png,10
./datasets/train/10\syn03081.png,10
./datasets/train/10\syn03084.png,10
./datasets/train/10\syn03108.png,10
./datasets/train/10\syn03168.png,10
./datasets/train/10\syn03201.png,10
./datasets/train/10\syn03235.png,10
./datasets/train/10\syn03291.png,10
./datasets/train/10\syn03320.png,10
./datasets/train/10\syn03353.png,10
./datasets/train/10\syn03378.png,10
./datasets/train/10\syn03383.png,10
./datasets/train/10\syn03397.png,10
./datasets/train/10\syn03402.png,10
./datasets/train/10\syn03405.png,10
./datasets/train/10\syn03440.png,10
./datasets/train/10\syn03441.png,10
./datasets/train/10\syn03492.png,10
./datasets/train/10\syn03553.png,10
./datasets/train/10\syn03583.png,10
./datasets/train/10\syn03610.png,10
./datasets/train/10\syn03694.png,10
./datasets/train/10\syn03716.png,10
./datasets/train/10\syn03749.png,10
./datasets/train/10\syn03769.png,10
./datasets/train/10\syn03802.png,10
./datasets/train/10\syn03807.png,10
./datasets/train/10\syn03813.png,10
./datasets/train/10\syn03856.png,10
./datasets/train/10\syn03868.png,10
./datasets/train/10\syn03874.png,10
./datasets/train/10\syn03877.png,10
./datasets/train/10\syn03878.png,10
./datasets/train/10\syn03914.png,10
./datasets/train/10\syn03929.png,10
./datasets/train/10\syn03939.png,10
./datasets/train/10\syn03962.png,10
./datasets/train/10\syn03985.png,10
./datasets/train/10\syn03992.png,10
./datasets/train/10\syn04043.png,10
./datasets/train/10\syn04132.png,10
./datasets/train/10\syn04250.png,10
./datasets/train/10\syn04258.png,10
./datasets/train/10\syn04304.png,10
./datasets/train/10\syn04326.png,10
./datasets/train/10\syn04333.png,10
./datasets/train/10\syn04353.png,10
./datasets/train/10\syn04354.png,10
./datasets/train/10\syn04396.png,10
./datasets/train/10\syn04434.png,10
./datasets/train/10\syn04444.png,10
./datasets/train/10\syn04453.png,10
./datasets/train/10\syn04475.png,10
./datasets/train/10\syn04516.png,10
./datasets/train/10\syn04559.png,10
./datasets/train/10\syn04596.png,10
./datasets/train/10\syn04606.png,10
./datasets/train/10\syn04650.png,10
./datasets/train/10\syn04653.png,10
./datasets/train/10\syn04665.png,10
./datasets/train/10\syn04699.png,10
./datasets/train/10\syn04759.png,10
./datasets/train/10\syn04804.png,10
./datasets/train/10\syn04856.png,10
./datasets/train/10\syn04917.png,10
./datasets/train/10\syn04933.png,10
./datasets/train/10\syn04954.png,10
./datasets/train/10\syn04963.png,10
./datasets/train/10\syn04993.png,10
./datasets/train/10\syn05048.png,10
./datasets/train/10\syn05061.png,10
./datasets/train/10\syn05074.png,10
./datasets/train/10\syn05103.png,10
./datasets/train/10\syn05136.png,10
./datasets/train/10\syn05142.png,10
./datasets/train/10\syn05200.png,10
./datasets/train/10\syn05237.png,10
./datasets/train/10\syn05294.png,10
./datasets/train/10\syn05321.png,10
./datasets/train/10\syn05339.png,10
./datasets/train/10\syn05350.png,10
./datasets/train/10\syn05397.png,10
./datasets/train/10\syn05436.png,10
./datasets/train/10\syn05482.png,10
./datasets/train/10\syn05537.png,10
./datasets/train/10\syn05594.png,10
./datasets/train/10\syn05655.png,10
./datasets/train/10\syn05659.png,10
./datasets/train/10\syn05692.png,10
./datasets/train/10\syn05735.png,10
./datasets/train/10\syn05747.png,10
./datasets/train/10\syn05936.png,10
./datasets/train/10\syn06085.png,10
./datasets/train/10\syn06185.png,10
./datasets/train/10\syn06257.png,10
./datasets/train/10\syn06286.png,10
./datasets/train/10\syn06324.png,10
./datasets/train/10\syn06336.png,10
./datasets/train/10\syn06343.png,10
./datasets/train/10\syn06351.png,10
./datasets/train/10\syn06377.png,10
./datasets/train/10\syn06421.png,10
./datasets/train/10\syn06434.png,10
./datasets/train/10\syn06454.png,10
./datasets/train/10\syn06456.png,10
./datasets/train/10\syn06460.png,10
./datasets/train/10\syn06461.png,10
./datasets/train/10\syn06549.png,10
./datasets/train/10\syn06617.png,10
./datasets/train/10\syn06656.png,10
./datasets/train/10\syn06682.png,10
./datasets/train/10\syn06766.png,10
./datasets/train/10\syn06767.png,10
./datasets/train/10\syn06867.png,10
./datasets/train/10\syn06870.png,10
./datasets/train/10\syn06886.png,10
./datasets/train/10\syn06891.png,10
./datasets/train/10\syn06935.png,10
./datasets/train/10\syn06941.png,10
./datasets/train/10\syn07005.png,10
./datasets/train/10\syn07044.png,10
./datasets/train/10\syn07059.png,10
./datasets/train/10\syn07076.png,10
./datasets/train/10\syn07098.png,10
./datasets/train/10\syn07133.png,10
./datasets/train/10\syn07178.png,10
./datasets/train/10\syn07199.png,10
./datasets/train/10\syn07302.png,10
./datasets/train/10\syn07370.png,10
./datasets/train/10\syn07418.png,10
./datasets/train/10\syn07548.png,10
./datasets/train/10\syn07617.png,10
./datasets/train/10\syn07623.png,10
./datasets/train/10\syn07676.png,10
./datasets/train/10\syn07680.png,10
./datasets/train/10\syn07696.png,10
./datasets/train/10\syn07715.png,10
./datasets/train/10\syn07744.png,10
./datasets/train/10\syn07771.png,10
./datasets/train/10\syn07818.png,10
./datasets/train/10\syn07855.png,10
./datasets/train/10\syn07899.png,10
./datasets/train/10\syn07921.png,10
./datasets/train/10\syn07922.png,10
./datasets/train/10\syn07929.png,10
./datasets/train/10\syn07953.png,10
./datasets/train/10\syn07970.png,10
./datasets/train/10\syn08001.png,10
./datasets/train/10\syn08024.png,10
./datasets/train/10\syn08050.png,10
./datasets/train/10\syn08058.png,10
./datasets/train/10\syn08080.png,10
./datasets/train/10\syn08153.png,10
./datasets/train/10\syn08184.png,10
./datasets/train/10\syn08228.png,10
./datasets/train/10\syn08295.png,10
./datasets/train/10\syn08344.png,10
./datasets/train/10\syn08353.png,10
./datasets/train/10\syn08376.png,10
./datasets/train/10\syn08398.png,10
./datasets/train/10\syn08430.png,10
./datasets/train/10\syn08443.png,10
./datasets/train/10\syn08480.png,10
./datasets/train/10\syn08490.png,10
./datasets/train/10\syn08541.png,10
./datasets/train/10\syn08612.png,10
./datasets/train/10\syn08617.png,10
./datasets/train/10\syn08640.png,10
./datasets/train/10\syn08695.png,10
./datasets/train/10\syn08714.png,10
./datasets/train/10\syn08769.png,10
./datasets/train/10\syn08782.png,10
./datasets/train/10\syn08813.png,10
./datasets/train/10\syn08919.png,10
./datasets/train/10\syn09026.png,10
./datasets/train/10\syn09048.png,10
./datasets/train/10\syn09099.png,10
./datasets/train/10\syn09108.png,10
./datasets/train/10\syn09134.png,10
./datasets/train/10\syn09161.png,10
./datasets/train/10\syn09186.png,10
./datasets/train/10\syn09203.png,10
./datasets/train/10\syn09215.png,10
./datasets/train/10\syn09217.png,10
./datasets/train/10\syn09266.png,10
./datasets/train/10\syn09278.png,10
./datasets/train/10\syn09302.png,10
./datasets/train/10\syn09339.png,10
./datasets/train/10\syn09355.png,10
./datasets/train/10\syn09427.png,10
./datasets/train/10\syn09477.png,10
./datasets/train/10\syn09522.png,10
./datasets/train/10\syn09590.png,10
./datasets/train/10\syn09619.png,10
./datasets/train/10\syn09677.png,10
./datasets/train/10\syn09702.png,10
./datasets/train/10\syn09721.png,10
./datasets/train/10\syn09740.png,10
./datasets/train/10\syn09743.png,10
./datasets/train/10\syn09782.png,10
./datasets/train/10\syn09795.png,10
./datasets/train/10\syn09796.png,10
./datasets/train/10\syn09797.png,10
./datasets/train/10\syn09803.png,10
./datasets/train/10\syn09809.png,10
./datasets/train/10\syn09827.png,10
./datasets/train/10\syn09848.png,10
./datasets/train/10\syn09878.png,10
./datasets/train/10\syn09880.png,10
./datasets/train/10\syn09915.png,10
./datasets/train/10\syn10018.png,10
./datasets/train/10\syn10047.png,10
./datasets/train/10\syn10131.png,10
./datasets/train/10\syn10205.png,10
./datasets/train/10\syn10216.png,10
./datasets/train/10\syn10237.png,10
./datasets/train/10\syn10261.png,10
./datasets/train/10\syn10294.png,10
./datasets/train/10\syn10319.png,10
./datasets/train/10\syn10341.png,10
./datasets/train/10\syn10372.png,10
./datasets/train/10\syn10398.png,10
./datasets/train/10\syn10484.png,10
./datasets/train/10\syn10603.png,10
./datasets/train/10\syn10614.png,10
./datasets/train/10\syn10617.png,10
./datasets/train/10\syn10636.png,10
./datasets/train/10\syn10661.png,10
./datasets/train/10\syn10696.png,10
./datasets/train/10\syn10719.png,10
./datasets/train/10\syn10800.png,10
./datasets/train/10\syn10805.png,10
./datasets/train/10\syn10814.png,10
./datasets/train/10\syn10856.png,10
./datasets/train/10\syn10873.png,10
./datasets/train/10\syn10924.png,10
./datasets/train/10\syn10939.png,10
./datasets/train/10\syn10940.png,10
./datasets/train/10\syn10968.png,10
./datasets/train/10\syn10970.png,10
./datasets/train/10\syn10988.png,10
./datasets/train/10\syn11017.png,10
./datasets/train/10\syn11067.png,10
./datasets/train/10\syn11100.png,10
./datasets/train/10\syn11192.png,10
./datasets/train/10\syn11212.png,10
./datasets/train/10\syn11222.png,10
./datasets/train/10\syn11244.png,10
./datasets/train/10\syn11349.png,10
./datasets/train/10\syn11401.png,10
./datasets/train/10\syn11404.png,10
./datasets/train/10\syn11436.png,10
./datasets/train/10\syn11440.png,10
./datasets/train/10\syn11447.png,10
./datasets/train/10\syn11463.png,10
./datasets/train/10\syn11519.png,10
./datasets/train/10\syn11527.png,10
./datasets/train/10\syn11537.png,10
./datasets/train/10\syn11571.png,10
./datasets/train/10\syn11589.png,10
./datasets/train/10\syn11598.png,10
./datasets/train/10\syn11629.png,10
./datasets/train/10\syn11657.png,10
./datasets/train/10\syn11677.png,10
./datasets/train/10\syn11723.png,10
./datasets/train/10\syn11798.png,10
./datasets/train/10\syn11804.png,10
./datasets/train/10\syn11881.png,10
./datasets/train/10\syn11908.png,10
./datasets/train/10\syn12055.png,10
./datasets/train/10\syn12131.png,10
./datasets/train/10\syn12182.png,10
./datasets/train/10\syn12213.png,10
./datasets/train/10\syn12271.png,10
./datasets/train/10\syn12303.png,10
./datasets/train/10\syn12466.png,10
./datasets/train/10\syn12469.png,10
./datasets/train/10\syn12497.png,10
./datasets/train/10\syn12509.png,10
./datasets/train/10\syn12561.png,10
./datasets/train/10\syn12566.png,10
./datasets/train/10\syn12619.png,10
./datasets/train/10\syn12631.png,10
./datasets/train/10\syn12640.png,10
./datasets/train/10\syn12660.png,10
./datasets/train/10\syn12661.png,10
./datasets/train/10\syn12662.png,10
./datasets/train/10\syn12668.png,10
./datasets/train/10\syn12699.png,10
./datasets/train/10\syn12703.png,10
./datasets/train/10\syn12754.png,10
./datasets/train/10\syn12757.png,10
./datasets/train/10\syn12796.png,10
./datasets/train/10\syn12860.png,10
./datasets/train/10\syn12887.png,10
./datasets/train/10\syn12988.png,10
./datasets/train/10\syn13150.png,10
./datasets/train/10\syn13210.png,10
./datasets/train/10\syn13225.png,10
./datasets/train/10\syn13304.png,10
./datasets/train/10\syn13305.png,10
./datasets/train/10\syn13350.png,10
./datasets/train/10\syn13352.png,10
./datasets/train/10\syn13356.png,10
./datasets/train/10\syn13360.png,10
./datasets/train/10\syn13420.png,10
./datasets/train/10\syn13445.png,10
./datasets/train/10\syn13496.png,10
./datasets/train/10\syn13511.png,10
./datasets/train/10\syn13528.png,10
./datasets/train/10\syn13554.png,10
./datasets/train/10\syn13561.png,10
./datasets/train/10\syn13577.png,10
./datasets/train/10\syn13613.png,10
./datasets/train/10\syn13637.png,10
./datasets/train/10\syn13668.png,10
./datasets/train/10\syn13687.png,10
./datasets/train/10\syn13796.png,10
./datasets/train/10\syn13841.png,10
./datasets/train/10\syn13845.png,10
./datasets/train/10\syn13873.png,10
./datasets/train/10\syn13910.png,10
./datasets/train/10\syn13916.png,10
./datasets/train/10\syn13986.png,10
./datasets/train/10\syn13987.png,10
./datasets/train/10\syn14025.png,10
./datasets/train/10\syn14055.png,10
./datasets/train/10\syn14077.png,10
./datasets/train/10\syn14099.png,10
./datasets/train/10\syn14119.png,10
./datasets/train/10\syn14128.png,10
./datasets/train/10\syn14134.png,10
./datasets/train/10\syn14171.png,10
./datasets/train/10\syn14245.png,10
./datasets/train/10\syn14256.png,10
./datasets/train/10\syn14311.png,10
./datasets/train/10\syn14323.png,10
./datasets/train/10\syn14383.png,10
./datasets/train/10\syn14388.png,10
./datasets/train/10\syn14517.png,10
./datasets/train/10\syn14530.png,10
./datasets/train/10\syn14552.png,10
./datasets/train/10\syn14556.png,10
./datasets/train/10\syn14559.png,10
./datasets/train/10\syn14616.png,10
./datasets/train/10\syn14633.png,10
./datasets/train/10\syn14661.png,10
./datasets/train/10\syn14675.png,10
./datasets/train/10\syn14686.png,10
./datasets/train/10\syn14753.png,10
./datasets/train/10\syn14769.png,10
./datasets/train/10\syn14841.png,10
./datasets/train/10\syn14907.png,10
./datasets/train/10\syn15047.png,10
./datasets/train/10\syn15060.png,10
./datasets/train/10\syn15072.png,10
./datasets/train/10\syn15162.png,10
./datasets/train/10\syn15202.png,10
./datasets/train/10\syn15296.png,10
./datasets/train/10\syn15330.png,10
./datasets/train/10\syn15332.png,10
./datasets/train/10\syn15349.png,10
./datasets/train/10\syn15363.png,10
./datasets/train/10\syn15480.png,10
./datasets/train/10\syn15505.png,10
./datasets/train/10\syn15522.png,10
./datasets/train/10\syn15542.png,10
./datasets/train/10\syn15586.png,10
./datasets/train/10\syn15646.png,10
./datasets/train/10\syn15659.png,10
./datasets/train/10\syn15666.png,10
./datasets/train/10\syn15682.png,10
./datasets/train/10\syn15708.png,10
./datasets/train/10\syn15709.png,10
./datasets/train/10\syn15729.png,10
./datasets/train/10\syn15743.png,10
./datasets/train/10\syn15756.png,10
./datasets/train/10\syn15847.png,10
./datasets/train/10\syn15863.png,10
./datasets/train/10\syn15881.png,10
./datasets/train/10\syn15945.png,10
./datasets/train/10\syn15964.png,10
./datasets/train/10\syn15994.png,10
./datasets/train/10\syn15998.png,10
./datasets/train/10\syn16013.png,10
./datasets/train/10\syn16089.png,10
./datasets/train/10\syn16130.png,10
./datasets/train/10\syn16156.png,10
./datasets/train/10\syn16166.png,10
./datasets/train/10\syn16241.png,10
./datasets/train/10\syn16253.png,10
./datasets/train/10\syn16278.png,10
./datasets/train/10\syn16300.png,10
./datasets/train/10\syn16388.png,10
./datasets/train/10\syn16390.png,10
./datasets/train/10\syn16410.png,10
./datasets/train/10\syn16460.png,10
./datasets/train/10\syn16466.png,10
./datasets/train/10\syn16482.png,10
./datasets/train/10\syn16586.png,10
./datasets/train/10\syn16593.png,10
./datasets/train/10\syn16601.png,10
./datasets/train/10\syn16608.png,10
./datasets/train/10\syn16674.png,10
./datasets/train/10\syn16740.png,10
./datasets/train/10\syn16751.png,10
./datasets/train/10\syn16789.png,10
./datasets/train/10\syn16827.png,10
./datasets/train/10\syn16872.png,10
./datasets/train/10\syn16881.png,10
./datasets/train/10\syn16894.png,10
./datasets/train/10\syn16907.png,10
./datasets/train/10\syn16958.png,10
./datasets/train/11\syn00010.png,11
./datasets/train/11\syn00041.png,11
./datasets/train/11\syn00061.png,11
./datasets/train/11\syn00093.png,11
./datasets/train/11\syn00096.png,11
./datasets/train/11\syn00239.png,11
./datasets/train/11\syn00251.png,11
./datasets/train/11\syn00280.png,11
./datasets/train/11\syn00369.png,11
./datasets/train/11\syn00408.png,11
./datasets/train/11\syn00422.png,11
./datasets/train/11\syn00460.png,11
./datasets/train/11\syn00461.png,11
./datasets/train/11\syn00471.png,11
./datasets/train/11\syn00503.png,11
./datasets/train/11\syn00505.png,11
./datasets/train/11\syn00519.png,11
./datasets/train/11\syn00544.png,11
./datasets/train/11\syn00608.png,11
./datasets/train/11\syn00662.png,11
./datasets/train/11\syn00689.png,11
./datasets/train/11\syn00718.png,11
./datasets/train/11\syn00738.png,11
./datasets/train/11\syn00776.png,11
./datasets/train/11\syn00807.png,11
./datasets/train/11\syn01074.png,11
./datasets/train/11\syn01096.png,11
./datasets/train/11\syn01097.png,11
./datasets/train/11\syn01105.png,11
./datasets/train/11\syn01143.png,11
./datasets/train/11\syn01193.png,11
./datasets/train/11\syn01214.png,11
./datasets/train/11\syn01218.png,11
./datasets/train/11\syn01266.png,11
./datasets/train/11\syn01336.png,11
./datasets/train/11\syn01395.png,11
./datasets/train/11\syn01407.png,11
./datasets/train/11\syn01439.png,11
./datasets/train/11\syn01472.png,11
./datasets/train/11\syn01503.png,11
./datasets/train/11\syn01504.png,11
./datasets/train/11\syn01507.png,11
./datasets/train/11\syn01508.png,11
./datasets/train/11\syn01533.png,11
./datasets/train/11\syn01543.png,11
./datasets/train/11\syn01614.png,11
./datasets/train/11\syn01747.png,11
./datasets/train/11\syn01821.png,11
./datasets/train/11\syn01853.png,11
./datasets/train/11\syn01870.png,11
./datasets/train/11\syn01894.png,11
./datasets/train/11\syn01917.png,11
./datasets/train/11\syn01954.png,11
./datasets/train/11\syn01964.png,11
./datasets/train/11\syn01979.png,11
./datasets/train/11\syn01998.png,11
./datasets/train/11\syn02018.png,11
./datasets/train/11\syn02046.png,11
./datasets/train/11\syn02067.png,11
./datasets/train/11\syn02125.png,11
./datasets/train/11\syn02147.png,11
./datasets/train/11\syn02200.png,11
./datasets/train/11\syn02220.png,11
./datasets/train/11\syn02244.png,11
./datasets/train/11\syn02290.png,11
./datasets/train/11\syn02301.png,11
./datasets/train/11\syn02316.png,11
./datasets/train/11\syn02383.png,11
./datasets/train/11\syn02446.png,11
./datasets/train/11\syn02473.png,11
./datasets/train/11\syn02541.png,11
./datasets/train/11\syn02598.png,11
./datasets/train/11\syn02611.png,11
./datasets/train/11\syn02627.png,11
./datasets/train/11\syn02629.png,11
./datasets/train/11\syn02651.png,11
./datasets/train/11\syn02685.png,11
./datasets/train/11\syn02730.png,11
./datasets/train/11\syn02739.png,11
./datasets/train/11\syn02778.png,11
./datasets/train/11\syn02784.png,11
./datasets/train/11\syn02817.png,11
./datasets/train/11\syn02828.png,11
./datasets/train/11\syn02854.png,11
./datasets/train/11\syn02896.png,11
./datasets/train/11\syn02932.png,11
./datasets/train/11\syn03057.png,11
./datasets/train/11\syn03127.png,11
./datasets/train/11\syn03146.png,11
